ds,yhat,yhat_lower,yhat_upper
2025-08-25,0.02943474340759775,0.014198040503754334,0.04531118213804152
2025-08-26,0.02387493902845877,0.0071371408391967565,0.0392447463033497
2025-08-27,0.03208577177347754,0.01592278482564513,0.047084916278852286
2025-08-28,0.022492023701779943,0.006551496742292574,0.03808882409864776
2025-08-29,0.01811528755315244,0.0037619050043615943,0.03427908436750053
2025-08-30,0.022938719019186038,0.005826250511418482,0.0373116534661586
2025-08-31,0.022371791047674457,0.007577701550054026,0.03777676808112483
2025-09-01,0.02953929072220967,0.014941228505424693,0.04454996673627784
2025-09-02,0.023979486343215645,0.008024985830654788,0.03966262601475862
2025-09-03,0.032190319088470504,0.016726630008481496,0.04831910368708451
2025-09-04,0.022596571016845465,0.00807343482410872,0.03891271458717672
2025-09-05,0.018219834868167313,0.0029680054982056656,0.03322022716435811
2025-09-06,0.023043266334127,0.006985554135773495,0.03833818567318401
2025-09-07,0.022476338362629543,0.007147793684298203,0.03786384888024637
2025-09-08,0.029643838037122797,0.014418187454442299,0.04708019908341133
2025-09-09,0.024084033657992863,0.009221180844837092,0.04022415068514236
2025-09-10,0.032294866402790987,0.016821663342586838,0.04747082106618485
2025-09-11,0.022701118330677707,0.005855432855098976,0.037617285080163064
2025-09-12,0.018324382181528577,0.0033166745261987715,0.033983540979881745
2025-09-13,0.023147813646960367,0.007881103909312867,0.03953360654251935
2025-09-14,0.02258088567495612,0.006570726108930011,0.03746533050119178
2025-09-15,0.029748385348804175,0.013747053455260146,0.045785113680352055
2025-09-16,0.02418858096902944,0.008884413241617733,0.03899469601544206
2025-09-17,0.03239941371333449,0.01706006093340946,0.04886572687924194
2025-09-18,0.0228056656407061,0.007474176173906708,0.03890333163573644
2025-09-19,0.018428929491183486,0.003418025882052857,0.034125024728103436
2025-09-20,0.02325236095636014,0.006551520012473981,0.03937687407308188
2025-09-21,0.02268543298419268,0.007711354880109424,0.03728673626053728
2025-09-22,0.029852932655814086,0.014720323060189194,0.04563597194250614
2025-09-23,0.024293128273814007,0.008286024418612852,0.040512718584520505
2025-09-24,0.03250395973268626,0.016734476176280877,0.04747836962677068
2025-09-25,0.022910210374438272,0.006757229104129969,0.03922581308267167
2025-09-26,0.018533472939203724,0.0033185943554167627,0.033963356457080256
2025-09-27,0.023356903118439028,0.00624479968274234,0.038133008280420044
2025-09-28,0.022789973860289872,0.0072988938246739375,0.039036177041364695
2025-09-29,0.029957472247956547,0.014253335835929484,0.046061232217840586
2025-09-30,0.024397666581780917,0.008515303365586797,0.038989977021425856
2025-10-01,0.032608498039781865,0.01743190444944569,0.04820854876892175
2025-10-02,0.023014748680567697,0.007445282172787129,0.03785534304475446
2025-10-03,0.018638011244405988,0.0031033442385450722,0.034072120650396984
2025-10-04,0.023461441422671668,0.008854027028086964,0.03847699795917064
2025-10-05,0.022894512163685606,0.00721173666120659,0.03991311335254731
2025-10-06,0.030062010550745515,0.014659427278116538,0.04643158195414089
2025-10-07,0.024502204884256973,0.008146418728880304,0.03992395168418995
2025-10-08,0.03271303634191696,0.016999121675628406,0.04817513959501306
2025-10-09,0.02311928698269966,0.006710661756088745,0.03898304871369168
2025-10-10,0.018742549546458997,0.0026373556521461857,0.034297151611509924
2025-10-11,0.023565979724901254,0.007210111612443528,0.038397294268749604
2025-10-12,0.022999050466017697,0.006959145243859511,0.037787828925023255
2025-10-13,0.03016654885315509,0.014910293720658012,0.04611428496253737
2025-10-14,0.0246067431866619,0.010602536432581107,0.04058119051726118
2025-10-15,0.03281757464433855,0.017234851796390123,0.047983342495779846
2025-10-16,0.023223825285108215,0.00740248229192254,0.038405084434152865
2025-10-17,0.018847087848866465,0.0032049782771183363,0.03398115608667108
2025-10-18,0.023670518027343435,0.007658563727916367,0.039279869202348036
2025-10-19,0.02310358876842398,0.007791288037119063,0.03912240882918971
2025-10-20,0.03027108715556005,0.014034349187762559,0.04525915442484107
2025-10-21,0.024711281489074484,0.007450985367638271,0.03932993538016661
2025-10-22,0.03292211294676014,0.017497754846928646,0.0480357661209648
2025-10-23,0.023328363587491262,0.00847256894442606,0.039525172285294626
